cik,feature_year,actual_label,predicted_score,risk_tier,scenario_score
0000055135,2022,0,0.12293562943077209,Routine Monitoring,0.13673937600639213
0000055242,2022,0,0.03512768399119809,Routine Monitoring,0.03896788718934513
0000055529,2022,0,0.2768179492452671,Medium Review Priority,0.2988951499732658
0000055785,2022,0,0.012645739955450793,Routine Monitoring,0.014267104877888216
0000056679,2022,0,0.009888926207184005,Routine Monitoring,0.011001455811591164
0000056873,2022,0,0.014890804736707189,Routine Monitoring,0.016556648646014797
0000056978,2022,0,0.024243282089018103,Routine Monitoring,0.02573807633587358
0000057131,2022,0,0.04427568890807064,Routine Monitoring,0.04974813302421903
0000057515,2022,0,0.04628551486890821,Routine Monitoring,0.05199285801525734
0000058361,2022,1,0.14699121786311592,Routine Monitoring,0.16101967636122846
0000059440,2022,0,0.00738569239296419,Routine Monitoring,0.008338339417061138
0000059527,2022,0,0.01986633550063945,Routine Monitoring,0.02207632146414913
0000060519,2022,0,0.006832353459762018,Routine Monitoring,0.007603651577031386
0000060667,2022,0,0.005600129936403633,Routine Monitoring,0.006233196501047297
0000060714,2022,0,0.005926320837985833,Routine Monitoring,0.006691999191922756
0000061986,2022,0,0.07076328079719864,Routine Monitoring,0.0792381412783281
0000062996,2022,0,0.015584456927469417,Routine Monitoring,0.01732653530274197
0000063276,2022,0,0.04888600854824394,Routine Monitoring,0.05489555451983114
0000063296,2022,0,0.07005194891682559,Routine Monitoring,0.07740383308870476
0000063754,2022,0,0.03632711498354962,Routine Monitoring,0.040292965810747226
0000063908,2022,0,0.00595428367078373,Routine Monitoring,0.0067235503763042204
0000064040,2022,0,0.005715474436015499,Routine Monitoring,0.0063614967016301675
0000064803,2022,0,0.019530403373579436,Routine Monitoring,0.021703846833347494
0000065270,2022,0,0.05159892021626933,Routine Monitoring,0.05713315735910814
0000065984,2022,0,0.04830543171947212,Routine Monitoring,0.054247678177864286
0000066382,2022,0,0.04181777957741974,Routine Monitoring,0.04635421622346036
0000066570,2022,0,0.04588654944663888,Routine Monitoring,0.050840950754527436
0000066740,2022,0,0.01400872809166004,Routine Monitoring,0.015577453914043098
0000066756,2022,0,0.11044101903045174,Routine Monitoring,0.12147798847993554
0000067347,2022,0,0.05955194222066933,Routine Monitoring,0.06587992695270144
0000067716,2022,0,0.07178573492868302,Routine Monitoring,0.0803724568273892
0000068505,2022,0,0.010842922185721736,Routine Monitoring,0.012236004598166554
0000069488,2022,0,0.04769933929111414,Routine Monitoring,0.052838629337906
0000069633,2022,0,0.08848129343321699,Routine Monitoring,0.09756440124989164
0000069733,2022,0,0.006264992450602112,Routine Monitoring,0.006755734790176924
0000069891,2022,0,0.008192751097457174,Routine Monitoring,0.00911621361168982
0000070145,2022,0,0.025648756923326525,Routine Monitoring,0.02888851579798074
0000070866,2022,0,0.03669126537932583,Routine Monitoring,0.04069519189964008
0000071691,2022,0,0.05559461078343442,Routine Monitoring,0.062374760128707706
0000071829,2022,0,0.14975536000720785,Routine Monitoring,0.16399690314431353
0000072162,2022,0,0.08720355441949691,Routine Monitoring,0.09744089414881424
0000072331,2022,0,0.013139697269840728,Routine Monitoring,0.01482344376420514
0000072573,2022,0,0.15380552881411044,Routine Monitoring,0.1683559715678788
0000072741,2022,0,0.03504787196207244,Routine Monitoring,0.039426815934035464
0000073756,2022,0,0.19669842636914697,Routine Monitoring,0.21673785342046442
0000074046,2022,0,0.12133146485849493,Routine Monitoring,0.13329369584938658
0000074303,2022,0,0.011901929847085192,Routine Monitoring,0.013237899628230762
0000075252,2022,0,0.05006627386937293,Routine Monitoring,0.05544573744017491
0000075288,2022,0,0.05051572957841899,Routine Monitoring,0.056713670704255814
0000075677,2022,0,0.011258359535230864,Routine Monitoring,0.012704131203472269
0000076282,2022,0,0.1487264489334268,Routine Monitoring,0.16488169174772663
0000076605,2022,0,0.029672604612721212,Routine Monitoring,0.03293680874999794
0000077360,2022,0,0.03284917730275826,Routine Monitoring,0.03644970101728197
0000077476,2022,0,0.011261521020571453,Routine Monitoring,0.012526517397817996
0000077543,2022,0,0.09093330804847724,Routine Monitoring,0.10024044799764413
0000078128,2022,0,0.04592168511208031,Routine Monitoring,0.051586592024570416
0000078239,2022,0,0.10416943188424782,Routine Monitoring,0.11614506719487233
0000078749,2022,0,0.05795561283128044,Routine Monitoring,0.06500388369970121
0000080035,2022,0,0.0667663916959576,Routine Monitoring,0.07480110322117475
0000080172,2022,0,0.18912647481322678,Routine Monitoring,0.20620411884124532
0000080420,2022,0,0.12899060091390765,Routine Monitoring,0.1415862776310006
0000080424,2022,0,0.007801558194389205,Routine Monitoring,0.008681312565859762
0000081061,2022,0,0.008794585453365651,Routine Monitoring,0.00978521566184481
0000081362,2022,0,0.10073763895654947,Routine Monitoring,0.11092581767885067
0000082020,2022,0,0.07281919386156109,Routine Monitoring,0.0804363776968696
0000082811,2022,0,0.02706134748014961,Routine Monitoring,0.03047395367801461
0000084748,2022,0,0.054445658926202144,Routine Monitoring,0.061094750311937264
0000084839,2022,0,0.008436169168586867,Routine Monitoring,0.009386809366414143
0000088121,2022,1,0.03335746265418014,Routine Monitoring,0.03701156634789833
0000088205,2022,0,0.109002805562843,Routine Monitoring,0.12145876266857865
0000088941,2022,1,0.05144645254158886,Routine Monitoring,0.05775164140258483
0000088948,2022,0,0.36389290426574333,Medium Review Priority,0.38917746572931255
0000089439,2022,0,0.008523691135125827,Routine Monitoring,0.009484099521483394
0000090896,2022,0,0.015839117058640342,Routine Monitoring,0.01786251141095602
0000091419,2022,0,0.027766296859226963,Routine Monitoring,0.03082745561329159
0000091440,2022,0,0.02611972143862651,Routine Monitoring,0.02900476534855234
0000091767,2022,0,0.025658831046296286,Routine Monitoring,0.028899824665985258
0000092122,2022,0,0.03149798001856029,Routine Monitoring,0.03495575490968005
0000093389,2022,0,0.1374481809361432,Routine Monitoring,0.15072680878847594
0000093676,2022,0,0.12762014248724407,Routine Monitoring,0.14010352226559736
0000094049,2022,0,0.05127223749879591,Routine Monitoring,0.05755737045284383
0000094845,2022,0,0.06552802200560946,Routine Monitoring,0.07244210949829136
0000095029,2022,0,0.0506779134454024,Routine Monitoring,0.0568945610725699
0000095552,2022,1,0.04729713236553564,Routine Monitoring,0.05312226730386837
0000095953,2022,1,0.14859935012917144,Routine Monitoring,0.1627520017388933
0000096021,2022,0,0.014891313719334246,Routine Monitoring,0.016795695687759404
0000096271,2022,0,0.04797191701537731,Routine Monitoring,0.05387545902089244
0000096943,2022,0,0.04206668034109167,Routine Monitoring,0.04662880403086601
0000097134,2022,0,0.12445359232523807,Routine Monitoring,0.13667575784671468
0000097210,2022,0,0.025220357271606472,Routine Monitoring,0.02800891925413051
0000097216,2022,0,0.03786006250741638,Routine Monitoring,0.04198597470637192
0000097476,2022,0,0.0011535999594685252,Routine Monitoring,0.0012205121001335165
0000097745,2022,0,0.013275275568575764,Routine Monitoring,0.014976131682560186
0000098362,2022,0,0.028546967572696976,Routine Monitoring,0.03214073089313109
0000098677,2022,0,0.04809747019879551,Routine Monitoring,0.05401558644486939
0000099250,2022,0,0.011075184306577038,Routine Monitoring,0.011651216068560162
0000099302,2022,0,0.08141879655928821,Routine Monitoring,0.0898483626782549
0000099780,2022,0,0.027543691894968858,Routine Monitoring,0.030581080999212838
0000100122,2022,0,0.052616564172428465,Routine Monitoring,0.05905623150102449
0000100378,2022,0,0.16276191562031112,Routine Monitoring,0.17798144424271484
0000100493,2022,0,0.023381175160757096,Routine Monitoring,0.026342253758218467
0000100591,2022,0,0.37216651504407583,Medium Review Priority,0.39766656632941827
0000100726,2022,1,0.12830935600392968,Routine Monitoring,0.14084926768539127
0000101778,2022,0,0.008309213201445837,Routine Monitoring,0.008844973325805536
0000101829,2022,0,0.03286221039436778,Routine Monitoring,0.036464108777245395
0000101984,2022,1,0.12806799508711775,Routine Monitoring,0.14058812254567596
0000102729,2022,0,0.0322283772149475,Routine Monitoring,0.03626828883330841
0000103145,2022,0,0.04665026410959473,Routine Monitoring,0.05168265755034097
0000103379,2022,0,0.13670128870541864,Routine Monitoring,0.14992030204823642
0000103595,2022,0,0.06750652784175742,Routine Monitoring,0.07562309031710067
0000103730,2022,0,0.02549469933114318,Routine Monitoring,0.028312713697735505
0000104169,2022,0,0.0101410133213928,Routine Monitoring,0.011444958956023503
0000104918,2022,0,0.08529812536003199,Routine Monitoring,0.09408819254853043
0000105016,2022,0,0.017037561668855266,Routine Monitoring,0.019211064823845745
0000105132,2022,0,0.11868106151108013,Routine Monitoring,0.13042077146885336
0000105418,2022,0,0.0349025908989836,Routine Monitoring,0.03871917410146339
0000105634,2022,0,0.03533473836934587,Routine Monitoring,0.03919665748102282
0000105770,2022,0,0.016907226493136543,Routine Monitoring,0.018794345118457064
0000106040,2022,1,0.020287476101768523,Routine Monitoring,0.022543233376512917
0000106532,2022,0,0.2666140162728404,Medium Review Priority,0.2882017320712488
0000106640,2022,0,0.05023859999149072,Routine Monitoring,0.05640455907746796
0000107140,2022,0,0.03204971654697837,Routine Monitoring,0.035565835566719654
0000107263,2022,0,0.031026943982021424,Routine Monitoring,0.034921687240849104
0000107687,2022,0,0.020780647528205312,Routine Monitoring,0.023089947989955933
0000107815,2022,0,0.052306390827184114,Routine Monitoring,0.05871044900532
0000107833,2022,0,0.0682441729077019,Routine Monitoring,0.07644215476595877
0000108516,2022,0,0.03016888469674331,Routine Monitoring,0.03348579923993089
0000109177,2022,1,0.05919712427166458,Routine Monitoring,0.06549003159691016
0000109563,2022,0,0.03704751842719404,Routine Monitoring,0.04108866277939057
0000110471,2022,1,0.273334652525588,Medium Review Priority,0.29828256642186396
0000202058,2022,0,0.030442309061367533,Routine Monitoring,0.032816583750820624
0000205402,2022,0,0.02878148701097778,Routine Monitoring,0.0319508895855881
0000275053,2022,0,0.2421470321672778,Routine Monitoring,0.262462646473339
0000275880,2022,0,0.03588052174113009,Routine Monitoring,0.03979963131340702
0000277135,2022,0,0.010454617612863407,Routine Monitoring,0.01179840629542332
0000277509,2022,0,0.054513757212861114,Routine Monitoring,0.06034073421700113
0000278166,2022,0,0.01931453773374672,Routine Monitoring,0.02177208368608151
0000310142,2022,0,0.07854867333641358,Routine Monitoring,0.08786777246271664
0000310354,2022,0,0.04143805088106174,Routine Monitoring,0.04657685762143422
0000310764,2022,0,0.02276236083201345,Routine Monitoring,0.025286197277871757
0000313143,2022,0,0.0244603803199213,Routine Monitoring,0.02755427732585416
0000313616,2022,0,0.012726754418357935,Routine Monitoring,0.014358355501399208
0000313927,2022,0,0.025504978274021796,Routine Monitoring,0.028324095783762993
0000314203,2022,1,0.9737751492256397,High Review Priority,0.9753001451636698
0000314808,2022,0,0.15073985132931675,Routine Monitoring,0.16071715838203107
0000315374,2022,0,0.2616329843002212,Medium Review Priority,0.28593311797569015
0000317540,2022,0,0.019277361682789554,Routine Monitoring,0.021423260656475072
0000318154,2022,0,0.006035218673425396,Routine Monitoring,0.006814870131640996
0000320121,2022,1,0.3807052829070833,High Review Priority,0.4064116701397835
0000320193,2022,0,0.0009609811024950684,Routine Monitoring,0.0010701795875775494
0000350698,2022,0,0.015661783501167224,Routine Monitoring,0.01766293065495162
0000350868,2022,0,0.3009995828657937,Medium Review Priority,0.32414093984010256
0000351817,2022,0,0.035656106090171315,Routine Monitoring,0.038179313623921955
0000351834,2022,0,0.05432513335677788,Routine Monitoring,0.060133230662065294
0000352541,2022,0,0.05632877187024566,Routine Monitoring,0.06319246618955573
0000352825,2022,0,0.2119783463969602,Routine Monitoring,0.23312271165589715
0000354707,2022,0,0.05877120510801235,Routine Monitoring,0.06502196464923457
0000354950,2022,0,0.004767770572087671,Routine Monitoring,0.0053072452833498865
0000355811,2022,0,0.02113494116140436,Routine Monitoring,0.02348266919841707
0000355948,2022,0,0.15042412135998723,Routine Monitoring,0.16471694200917789
0000700841,2022,0,0.006022992726577517,Routine Monitoring,0.0067035395552776855
0000700923,2022,0,0.03106293637939223,Routine Monitoring,0.03447465318236442
0000701719,2022,0,0.07183284766881608,Routine Monitoring,0.07432147825252987
0000701985,2022,0,0.008571478773691276,Routine Monitoring,0.009675584130332262
0000703351,2022,0,0.03222743373765981,Routine Monitoring,0.036267231520735785
0000703604,2022,0,0.030467333459328123,Routine Monitoring,0.03137168570640639
0000704532,2022,0,0.051351255855441494,Routine Monitoring,0.05686052235492806
0000704562,2022,0,0.09283325641463905,Routine Monitoring,0.09597421035925222
0000707549,2022,0,0.00753185976537501,Routine Monitoring,0.008381458099483853
0000708821,2022,1,0.23773507104556196,Routine Monitoring,0.25780645033126104
0000709283,2022,1,0.16802758117086694,Routine Monitoring,0.18363149717759109
0000711377,2022,0,0.06844409976476608,Routine Monitoring,0.07564096703445874
0000711404,2022,0,0.028655435853540315,Routine Monitoring,0.03181141238921392
0000712034,2022,0,0.09908290607789474,Routine Monitoring,0.10912404009463193
0000712515,2022,0,0.018751885719468092,Routine Monitoring,0.020840533277982253
0000713425,2022,0,0.04945357842212135,Routine Monitoring,0.054771005529159957
0000715787,2022,0,0.08934154037911392,Routine Monitoring,0.09850341428350605
0000715957,2022,0,0.039629199554157044,Routine Monitoring,0.04393910402101063
0000716314,2022,0,0.08540387586166814,Routine Monitoring,0.09032064922714594
0000717423,2022,0,0.010475261550672044,Routine Monitoring,0.011652979030445928
0000717605,2022,0,0.03632787300277533,Routine Monitoring,0.040293803123197476
0000718937,2022,0,0.0828572782339767,Routine Monitoring,0.0914209530607432
0000719413,2022,0,0.21277519540752507,Routine Monitoring,0.23137892733908763
0000719733,2022,0,0.1474732525222526,Routine Monitoring,0.16153900309380315
0000719955,2022,0,0.008785280576887477,Routine Monitoring,0.009774873011548942
0000720500,2022,1,0.12773678933313687,Routine Monitoring,0.13188699312365637
0000721371,2022,0,0.019831708702497824,Routine Monitoring,0.022353558608481053
0000722313,2022,0,0.08075655902847277,Routine Monitoring,0.08912421374395339
0000723125,2022,1,0.003128742727645719,Routine Monitoring,0.003483410048502924
0000723254,2022,0,0.008250317803963353,Routine Monitoring,0.009313442543495634
0000723603,2022,1,0.451739585107702,High Review Priority,0.47853615110674297
0000724004,2022,0,0.10800411917735062,Routine Monitoring,0.1188300878722311
0000728391,2022,0,0.055651836051982644,Routine Monitoring,0.06159253764194192
0000729580,2022,0,0.05502010699467416,Routine Monitoring,0.06089772169060452
0000730272,2022,0,0.0591465427939961,Routine Monitoring,0.06543444707340601
0000731802,2022,0,0.03860485959069551,Routine Monitoring,0.043408227969252214
0000732834,2022,0,0.0048017618518115405,Routine Monitoring,0.005153226589303244
0000733269,2022,0,0.19755862888715908,Routine Monitoring,0.21766194653781598
0000737758,2022,0,0.028486928852654265,Routine Monitoring,0.03207338347109838
0000738214,2022,1,0.44314991184264935,High Review Priority,0.47349777747346794
0000742278,2022,0,0.03992235512880838,Routine Monitoring,0.04426267252757786
0000743238,2022,0,0.2324229206251341,Routine Monitoring,0.2521941910638742
0000746598,2022,0,0.04061875394766106,Routine Monitoring,0.045031231945085
0000746838,2022,0,0.10597466872495818,Routine Monitoring,0.11813047248011163
0000750004,2022,0,0.07109754732250423,Routine Monitoring,0.0785498970896535
0000751365,2022,0,0.185696076344479,Routine Monitoring,0.2049005089010302
0000751978,2022,0,0.12259555961911858,Routine Monitoring,0.13466331899223472
0000752714,2022,0,0.015685177959401313,Routine Monitoring,0.017438315795831265
0000755001,2022,0,0.08615519641416512,Routine Monitoring,0.09628244503615306
0000763532,2022,0,0.07899261819856698,Routine Monitoring,0.08835933680724221
0000763744,2022,0,0.021456325837332813,Routine Monitoring,0.02383888474707607
0000764065,2022,0,0.04413536884835738,Routine Monitoring,0.04679784697276214
0000764180,2022,0,0.002381673186580353,Routine Monitoring,0.0026470700155944173
0000764478,2022,0,0.027643933123792225,Routine Monitoring,0.03112765655206733
0000764622,2022,0,0.04169235089962811,Routine Monitoring,0.046861152131712644
0000766829,2022,0,0.07172158795520227,Routine Monitoring,0.08030130065387539
0000768835,2022,1,0.1788302522786449,Routine Monitoring,0.1974968434145396
0000768899,2022,1,0.0452107379453025,Routine Monitoring,0.050096002631628916
0000769397,2022,0,0.006309325743797943,Routine Monitoring,0.007124133550129197
0000769520,2022,0,0.02952641371054111,Routine Monitoring,0.03323926010680646
0000771497,2022,0,0.04729970886114867,Routine Monitoring,0.0523983105076014
0000772406,2022,0,0.025200995522784216,Routine Monitoring,0.028385844235251274
0000775158,2022,0,0.043366838838884335,Routine Monitoring,0.04873267762964591
0000778164,2022,0,0.18343765884928823,Routine Monitoring,0.2001283978229968
0000779152,2022,0,0.007046098894386224,Routine Monitoring,0.007841336028430543
0000779544,2022,0,0.05293561567810461,Routine Monitoring,0.05860436090453356
0000780571,2022,0,0.11960156581538091,Routine Monitoring,0.13141875265387826
0000783325,2022,0,0.04420237527832087,Routine Monitoring,0.049666228781858314
0000784199,2022,0,0.15490136143961636,Routine Monitoring,0.16953470307275473
0000784539,2022,0,0.04822892241545066,Routine Monitoring,0.0534220706645564
0000784977,2022,0,0.05484707996558883,Routine Monitoring,0.0607073982033154
0000785557,2022,0,0.05836228029815947,Routine Monitoring,0.064572531373891
0000785786,2022,0,0.06779884604833733,Routine Monitoring,0.07493332280054045
0000785956,2022,0,0.08213732364114665,Routine Monitoring,0.09183974907183592
0000787250,2022,0,0.09322435980973717,Routine Monitoring,0.10408791761708046
0000787253,2022,0,0.16455632001239162,Routine Monitoring,0.1799075843523229
0000788329,2022,0,0.3582466433218368,Medium Review Priority,0.38337533125456147
0000788784,2022,0,0.0752307475536795,Routine Monitoring,0.08419217113309312
0000788816,2022,0,0.05079328557178556,Routine Monitoring,0.057023235757268975
0000788965,2022,0,0.06602402129794363,Routine Monitoring,0.07298635582460497
0000789019,2022,0,0.0014298884090015365,Routine Monitoring,0.0015922849826290936
0000789460,2022,0,0.025013223443742995,Routine Monitoring,0.027779535751043496
0000789933,2022,1,0.09801872137605772,Routine Monitoring,0.1079649341975531
0000790051,2022,0,0.011469953452610374,Routine Monitoring,0.012942541822680738
0000792987,2022,0,0.1843245529362302,Routine Monitoring,0.20107611770792033
0000793306,2022,0,0.056742313421460897,Routine Monitoring,0.06279168081631074
0000793952,2022,0,0.04929357175949141,Routine Monitoring,0.0553503037068681
0000794170,2022,0,0.030176458363434695,Routine Monitoring,0.033494176834814475
0000794367,2022,0,0.04684215795539943,Routine Monitoring,0.052614352654639505
0000794619,2022,0,0.09965592263429018,Routine Monitoring,0.11117706762024138
0000795403,2022,0,0.036056187274498074,Routine Monitoring,0.04055581714626806
0000796343,2022,0,0.0018637974007507635,Routine Monitoring,0.0020753718556064953
0000796505,2022,0,0.05924447372605621,Routine Monitoring,0.06275856952920593
0000797721,2022,0,0.07092263241150776,Routine Monitoring,0.07835819443798732
0000798081,2022,0,0.2703700323936951,Medium Review Priority,0.29214072607887925
0000798354,2022,0,0.01203624850387799,Routine Monitoring,0.013387091039060127
0000799288,2022,0,0.1838687101470626,Routine Monitoring,0.20058903527849006
0000800240,2022,0,0.04789075835274493,Routine Monitoring,0.053049523641323516
0000802481,2022,0,0.03483803250040845,Routine Monitoring,0.0386478389687027
0000804328,2022,0,0.003442657061016042,Routine Monitoring,0.0038327721970712334
0000805928,2022,1,0.46982108743507395,High Review Priority,0.4967184856439854
0000807707,2022,1,0.3711441038408052,Medium Review Priority,0.39661835622964287
0000807863,2022,0,0.05573550225872166,Routine Monitoring,0.06168455163652234
0000807882,2022,0,0.029779236130476575,Routine Monitoring,0.033522775922375035
0000810136,2022,0,0.009809522472928746,Routine Monitoring,0.01091321741604944
0000811156,2022,0,0.05885685480661076,Routine Monitoring,0.06600705044595342
0000811596,2022,0,0.2401773457659988,Routine Monitoring,0.2585549485520853
0000812074,2022,0,0.05225613023871204,Routine Monitoring,0.05901761870633796
0000813298,2022,0,0.05805292744220078,Routine Monitoring,0.06511221521984487
0000813672,2022,0,0.003975761693357379,Routine Monitoring,0.004490566983372037
0000814453,2022,1,0.11075690264338832,Routine Monitoring,0.12182111696307812
0000814547,2022,0,0.0015463818838883467,Routine Monitoring,0.001747168416721324
0000814586,2022,0,0.13291465758894555,Routine Monitoring,0.14582935709865383
0000815556,2022,0,0.007505150699107874,Routine Monitoring,0.008473074581455303
0000816761,2022,0,0.01804536902767895,Routine Monitoring,0.02005693092796456
0000816956,2022,0,0.087122884983714,Routine Monitoring,0.09608124340333199
0000817720,2022,0,0.011974505373723916,Routine Monitoring,0.013318511818780429
0000818033,2022,1,0.8897793615697768,High Review Priority,0.888344964835402
0000818479,2022,0,0.13641345090473955,Routine Monitoring,0.14960945394511857
0000818686,2022,0,0.06463014598594057,Routine Monitoring,0.07145673986254474
0000819793,2022,0,0.04150114323772143,Routine Monitoring,0.04600488003010613
0000820313,2022,0,0.01103636542301269,Routine Monitoring,0.012276384302347513
0000821002,2022,0,0.19148546250835696,Routine Monitoring,0.20872128759876885
0000821189,2022,0,0.008351025135598402,Routine Monitoring,0.00942700353300641
0000821483,2022,0,0.051888839519933304,Routine Monitoring,0.057452288238720714
0000822663,2022,0,0.051945079517178215,Routine Monitoring,0.058307622756632656
0000822818,2022,0,0.05201222540964624,Routine Monitoring,0.05838248660725833
0000823277,2022,0,0.02268955172761172,Routine Monitoring,0.025565333443830596
0000823768,2022,0,0.024524437047091268,Routine Monitoring,0.027238202699894805
0000824142,2022,0,0.016938002712870704,Routine Monitoring,0.019099051785635684
0000825324,2022,0,0.1376829977145335,Routine Monitoring,0.152854054234666
0000825542,2022,0,0.24129518243058692,Routine Monitoring,0.26156399483796566
0000827052,2022,0,0.04260961018342407,Routine Monitoring,0.047227711600143545
0000827054,2022,0,0.002988913366864952,Routine Monitoring,0.0033763688259741587
0000827187,2022,1,0.08086239006697321,Routine Monitoring,0.08923994599502348
0000829224,2022,0,0.009660481299130405,Routine Monitoring,0.01074758924318497
0000830524,2022,0,0.08815546698271626,Routine Monitoring,0.09720869390909777
0000831259,2022,0,0.05503930240433583,Routine Monitoring,0.06091883548963893
0000832101,2022,0,0.017396231943471382,Routine Monitoring,0.01933685787450175
0000832988,2022,0,0.04498106468532683,Routine Monitoring,0.04984280747731359
0000833640,2022,0,0.015769631454196874,Routine Monitoring,0.017553041563810448
0000834365,2022,1,0.7162259319901584,High Review Priority,0.7182699329683907
0000835011,2022,0,0.05253606272869211,Routine Monitoring,0.05816464861358462
0000836157,2022,0,0.0741607629666233,Routine Monitoring,0.08190588350970784
0000837465,2022,0,0.11449334057086472,Routine Monitoring,0.12748693898726923
0000842023,2022,0,0.016945743350608604,Routine Monitoring,0.019107760823154216
0000842633,2022,0,0.08163699270775651,Routine Monitoring,0.09008693391867727
0000846475,2022,0,0.06097715205584047,Routine Monitoring,0.06458696607202882
0000849146,2022,0,0.10123338719282494,Routine Monitoring,0.11146548909769943
0000849399,2022,0,0.009931612007551452,Routine Monitoring,0.01104889028455404
0000850209,2022,0,0.07256455033975728,Routine Monitoring,0.08015740024916698
0000850460,2022,0,0.010275387173699885,Routine Monitoring,0.011596408370470433
0000851205,2022,0,0.03503642565622132,Routine Monitoring,0.038867054250010385
0000851310,2022,0,0.1056155028947397,Routine Monitoring,0.11623324372469954
0000851968,2022,0,0.0554183063966223,Routine Monitoring,0.06133569837840187
0000852772,2022,0,0.05652106141310394,Routine Monitoring,0.06254840500235952
0000854775,2022,0,0.04990314127974139,Routine Monitoring,0.05526609653171898
0000855658,2022,0,0.004595624681461674,Routine Monitoring,0.005115721155312445
0000856982,2022,0,0.06285068554350702,Routine Monitoring,0.069503289187448
0000857005,2022,0,0.02272974837704022,Routine Monitoring,0.02525006226214855
0000857949,2022,1,0.8167744798656953,High Review Priority,0.832350982743549
0000858470,2022,0,0.0025606837479716796,Routine Monitoring,0.002626041856221288
0000858655,2022,0,0.1922547937048384,Routine Monitoring,0.20954192013997106
0000858877,2022,0,0.005519252723088549,Routine Monitoring,0.006143233007375164
0000859737,2022,0,0.011569779100191233,Routine Monitoring,0.013055014488082268
0000860731,2022,0,0.03285960400601175,Routine Monitoring,0.03646122748287901
0000861459,2022,0,0.07585584153349002,Routine Monitoring,0.08488489101288682
0000861878,2022,0,0.12848405286100595,Routine Monitoring,0.14103827553173773
0000861884,2022,0,0.01257445859366778,Routine Monitoring,0.01418681554297892
0000863436,2022,0,0.1347680485986643,Routine Monitoring,0.14967366181559155
0000864240,2022,0,0.06796336836976527,Routine Monitoring,0.07032809946971519
0000864749,2022,0,0.04431578183665828,Routine Monitoring,0.04910931566291003
0000865752,2022,0,0.021939004161423546,Routine Monitoring,0.024722064267842764
0000866273,2022,0,0.3768728169621128,Medium Review Priority,0.4024886091207661
0000866291,2022,0,0.02276010664042953,Routine Monitoring,0.025283699613472526
0000866374,2022,0,0.03215637081078857,Routine Monitoring,0.03568375933020302
0000866729,2022,0,0.0278307793712843,Routine Monitoring,0.03133729053540693
0000866787,2022,0,0.005910948322513846,Routine Monitoring,0.006674653889129109
0000866829,2022,0,0.16143975083236597,Routine Monitoring,0.1765617190055324
0000868780,2022,0,0.060899314289612254,Routine Monitoring,0.06827963555288033
0000871763,2022,0,0.05211540532723958,Routine Monitoring,0.05849752381470314
0000872589,2022,0,0.0184307234070796,Routine Monitoring,0.019574316002263947
0000873303,2022,1,0.6496281359009688,High Review Priority,0.6737381729684281
0000874015,2022,1,0.8235466391234252,High Review Priority,0.8395466735141922
0000874238,2022,0,0.02622102750680455,Routine Monitoring,0.02911692659134053
0000874396,2022,0,0.14416690045461578,Routine Monitoring,0.15991990977321321
0000874499,2022,0,0.005310940650563508,Routine Monitoring,0.005472798635954421
0000874716,2022,0,0.009900593895049117,Routine Monitoring,0.011014421541890952
0000875320,2022,0,0.00549763254043055,Routine Monitoring,0.005994340374572189
0000875657,2022,0,0.18134178935332185,Routine Monitoring,0.18686053148543857
0000876167,2022,0,0.019448442269806108,Routine Monitoring,0.021922645117730233
0000876523,2022,0,0.055337713223090654,Routine Monitoring,0.06124705770308001
0000876883,2022,0,0.01168285170006146,Routine Monitoring,0.012994553760998867
0000877212,2022,1,0.037986386649532126,Routine Monitoring,0.04212546265319927
0000877422,2022,0,0.046438089694720276,Routine Monitoring,0.05216321742945086
0000879407,2022,1,0.8282674080328446,High Review Priority,0.8387972062159945
0000879526,2022,0,0.0324182005775804,Routine Monitoring,0.035973242946994874
0000880117,2022,0,0.07361716108015517,Routine Monitoring,0.08131049545241822
0000880266,2022,0,0.0261149003266589,Routine Monitoring,0.02899942757927212
0000880807,2022,0,0.6184080810744722,High Review Priority,0.6327800317474962
0000882095,2022,0,0.00916394175277939,Routine Monitoring,0.010343566971466923
0000882796,2022,1,0.8872678617139336,High Review Priority,0.8946402213287049
0000882835,2022,0,0.02579736296288224,Routine Monitoring,0.0286478482822139
0000883241,2022,0,0.007061235139861472,Routine Monitoring,0.007858167062105452
0000883569,2022,1,0.3658800494677721,Medium Review Priority,0.39468691894546465
0000883902,2022,0,0.16135861215103714,Routine Monitoring,0.1719886023936581
0000883984,2022,0,0.04226972335648406,Routine Monitoring,0.04750655578334567
0000884614,2022,1,0.0549429802828988,Routine Monitoring,0.06081288601096376
0000884624,2022,1,0.2603501585394358,Medium Review Priority,0.2816254525740448
0000884713,2022,0,0.04189906851704682,Routine Monitoring,0.04644389604176757
0000885245,2022,0,0.010268248850089874,Routine Monitoring,0.011422960885386005
0000885568,2022,0,0.16931396102881752,Routine Monitoring,0.18721368884268183
0000885590,2022,0,0.06594726072781232,Routine Monitoring,0.07290213255766224
0000885639,2022,0,0.07812542148330291,Routine Monitoring,0.08739906842016268
0000885725,2022,0,0.03353444178986637,Routine Monitoring,0.0377316889315713
0000886128,2022,1,0.8411471039511479,High Review Priority,0.8391941935089868
0000886163,2022,0,0.07379631248670515,Routine Monitoring,0.08150672176402535
0000886346,2022,0,0.03354363017896114,Routine Monitoring,0.03774198244954201
